seed,condition,method,instance,family,n_cities,repetition,trial_seed,feasible,tour_length,optimum,optimality_gap,runtime_seconds,status,solver_sha256
0,native_baseline,nearest_neighbor,rd100,rd,100,4,2573941359,True,9423.0,7910.0,0.19127686472819216,0.046958262915723026,FEASIBLE,
0,native_baseline,nearest_neighbor,st70,st,70,0,3592467541,True,796.0,675.0,0.17925925925925926,0.015490946010686457,FEASIBLE,
0,native_baseline,nearest_neighbor,st70,st,70,1,3481458423,True,796.0,675.0,0.17925925925925926,0.015495553961955011,FEASIBLE,
0,native_baseline,nearest_neighbor,st70,st,70,2,1679134032,True,796.0,675.0,0.17925925925925926,0.01540752500295639,FEASIBLE,
0,native_baseline,nearest_neighbor,st70,st,70,3,1835907731,True,796.0,675.0,0.17925925925925926,0.015337414923124015,FEASIBLE,
0,native_baseline,nearest_neighbor,st70,st,70,4,221237321,True,796.0,675.0,0.17925925925925926,0.015523393056355417,FEASIBLE,
0,native_baseline,insertion,berlin52,berlin,52,0,3208940557,True,8615.0,7542.0,0.1422699549191196,0.0043513859855011106,FEASIBLE,
0,native_baseline,insertion,berlin52,berlin,52,1,2435451698,True,8615.0,7542.0,0.1422699549191196,0.004389593028463423,FEASIBLE,
0,native_baseline,insertion,berlin52,berlin,52,2,3018011189,True,8615.0,7542.0,0.1422699549191196,0.004359992919489741,FEASIBLE,
0,native_baseline,insertion,berlin52,berlin,52,3,3221257614,True,8615.0,7542.0,0.1422699549191196,0.004340570070780814,FEASIBLE,
0,native_baseline,insertion,berlin52,berlin,52,4,4262689947,True,8615.0,7542.0,0.1422699549191196,0.004409880028106272,FEASIBLE,
0,native_baseline,insertion,eil51,eil,51,0,354479963,True,479.0,426.0,0.12441314553990611,0.003596017020754516,FEASIBLE,
0,native_baseline,insertion,eil51,eil,51,1,1387039323,True,479.0,426.0,0.12441314553990611,0.0035996970254927874,FEASIBLE,
0,native_baseline,insertion,eil51,eil,51,2,3802089829,True,479.0,426.0,0.12441314553990611,0.0036514069652184844,FEASIBLE,
0,native_baseline,insertion,eil51,eil,51,3,3340019287,True,479.0,426.0,0.12441314553990611,0.003633263986557722,FEASIBLE,
0,native_baseline,insertion,eil51,eil,51,4,1162263961,True,479.0,426.0,0.12441314553990611,0.0036558230640366673,FEASIBLE,
0,native_baseline,insertion,eil76,eil,76,0,2145223840,True,596.0,538.0,0.10780669144981413,0.011894032941199839,FEASIBLE,
0,native_baseline,insertion,eil76,eil,76,1,1893150435,True,596.0,538.0,0.10780669144981413,0.011753845028579235,FEASIBLE,
0,native_baseline,insertion,eil76,eil,76,2,2588631955,True,596.0,538.0,0.10780669144981413,0.011796948034316301,FEASIBLE,
0,native_baseline,insertion,eil76,eil,76,3,2283866588,True,596.0,538.0,0.10780669144981413,0.012621914967894554,FEASIBLE,
0,native_baseline,insertion,eil76,eil,76,4,3632961972,True,596.0,538.0,0.10780669144981413,0.011855058022774756,FEASIBLE,
0,native_baseline,insertion,kroA100,kroa,100,0,1081456485,True,24296.0,21282.0,0.14162202800488677,0.0313890470424667,FEASIBLE,
0,native_baseline,insertion,kroA100,kroa,100,1,3912837272,True,24296.0,21282.0,0.14162202800488677,0.03141794295515865,FEASIBLE,
0,native_baseline,insertion,kroA100,kroa,100,2,3121032383,True,24296.0,21282.0,0.14162202800488677,0.03127961000427604,FEASIBLE,
0,native_baseline,insertion,kroA100,kroa,100,3,3340247747,True,24296.0,21282.0,0.14162202800488677,0.03160260897129774,FEASIBLE,
0,native_baseline,insertion,kroA100,kroa,100,4,3471054471,True,24296.0,21282.0,0.14162202800488677,0.031224315986037254,FEASIBLE,
0,native_baseline,insertion,kroB100,krob,100,0,3068334256,True,25982.0,22141.0,0.1734790659861795,0.03121221996843815,FEASIBLE,
0,native_baseline,insertion,kroB100,krob,100,1,1794492663,True,25982.0,22141.0,0.1734790659861795,0.031063969945535064,FEASIBLE,
0,native_baseline,insertion,kroB100,krob,100,2,2507327846,True,25982.0,22141.0,0.1734790659861795,0.03172177297528833,FEASIBLE,
0,native_baseline,insertion,kroB100,krob,100,3,3873762525,True,25982.0,22141.0,0.1734790659861795,0.03145010198932141,FEASIBLE,
0,native_baseline,insertion,kroB100,krob,100,4,1232278959,True,25982.0,22141.0,0.1734790659861795,0.03198426100425422,FEASIBLE,
0,native_baseline,insertion,kroC100,kroc,100,0,95930169,True,24708.0,20749.0,0.19080437611451154,0.03129528998397291,FEASIBLE,
0,native_baseline,insertion,kroC100,kroc,100,1,2347150856,True,24708.0,20749.0,0.19080437611451154,0.031934311031363904,FEASIBLE,
0,native_baseline,insertion,kroC100,kroc,100,2,2369996593,True,24708.0,20749.0,0.19080437611451154,0.031224093050695956,FEASIBLE,
0,native_baseline,insertion,kroC100,kroc,100,3,3344328617,True,24708.0,20749.0,0.19080437611451154,0.0321165140485391,FEASIBLE,
0,native_baseline,insertion,kroC100,kroc,100,4,1562537464,True,24708.0,20749.0,0.19080437611451154,0.03117721399758011,FEASIBLE,
0,native_baseline,insertion,kroD100,krod,100,0,3167104925,True,25006.0,21294.0,0.17432140509063587,0.03192698291968554,FEASIBLE,
0,native_baseline,insertion,kroD100,krod,100,1,4020496646,True,25006.0,21294.0,0.17432140509063587,0.0318287139525637,FEASIBLE,
0,native_baseline,insertion,kroD100,krod,100,2,3962915784,True,25006.0,21294.0,0.17432140509063587,0.032299355953000486,FEASIBLE,
0,native_baseline,insertion,kroD100,krod,100,3,3404886338,True,25006.0,21294.0,0.17432140509063587,0.03152584400959313,FEASIBLE,
0,native_baseline,insertion,kroD100,krod,100,4,2183085178,True,25006.0,21294.0,0.17432140509063587,0.031428182031959295,FEASIBLE,
0,native_baseline,insertion,kroE100,kroe,100,0,1201106939,True,24032.0,22068.0,0.08899764364690955,0.03128997900057584,FEASIBLE,
0,native_baseline,insertion,kroE100,kroe,100,1,2073493906,True,24032.0,22068.0,0.08899764364690955,0.03150766796898097,FEASIBLE,
0,native_baseline,insertion,kroE100,kroe,100,2,810592124,True,24032.0,22068.0,0.08899764364690955,0.031300825998187065,FEASIBLE,
0,native_baseline,insertion,kroE100,kroe,100,3,3076900727,True,24032.0,22068.0,0.08899764364690955,0.031694061937741935,FEASIBLE,
0,native_baseline,insertion,kroE100,kroe,100,4,96386675,True,24032.0,22068.0,0.08899764364690955,0.031117150909267366,FEASIBLE,
0,native_baseline,insertion,pr76,pr,76,0,483655198,True,117323.0,108159.0,0.08472711471074991,0.0135818209964782,FEASIBLE,
0,native_baseline,insertion,pr76,pr,76,1,3695356002,True,117323.0,108159.0,0.08472711471074991,0.013370596105232835,FEASIBLE,
0,native_baseline,insertion,pr76,pr,76,2,2745219670,True,117323.0,108159.0,0.08472711471074991,0.01320493605453521,FEASIBLE,
0,native_baseline,insertion,pr76,pr,76,3,884205910,True,117323.0,108159.0,0.08472711471074991,0.013376226997934282,FEASIBLE,
0,native_baseline,insertion,pr76,pr,76,4,779667177,True,117323.0,108159.0,0.08472711471074991,0.013558269944041967,FEASIBLE,
0,native_baseline,insertion,rat99,rat,99,0,236514081,True,1377.0,1211.0,0.1370767960363336,0.026579819037579,FEASIBLE,
0,native_baseline,insertion,rat99,rat,99,1,1213511739,True,1377.0,1211.0,0.1370767960363336,0.026452047983184457,FEASIBLE,
0,native_baseline,insertion,rat99,rat,99,2,3361972992,True,1377.0,1211.0,0.1370767960363336,0.026621066965162754,FEASIBLE,
0,native_baseline,insertion,rat99,rat,99,3,920913073,True,1377.0,1211.0,0.1370767960363336,0.026533453026786447,FEASIBLE,
0,native_baseline,insertion,rat99,rat,99,4,1796724882,True,1377.0,1211.0,0.1370767960363336,0.02680829295422882,FEASIBLE,
0,native_baseline,insertion,rd100,rd,100,0,3650626738,True,8902.0,7910.0,0.12541087231352718,0.030766858952119946,FEASIBLE,
0,native_baseline,insertion,rd100,rd,100,1,1109882520,True,8902.0,7910.0,0.12541087231352718,0.030644334037788212,FEASIBLE,
0,native_baseline,insertion,rd100,rd,100,2,234145930,True,8902.0,7910.0,0.12541087231352718,0.030650414992123842,FEASIBLE,
0,native_baseline,insertion,rd100,rd,100,3,4116496304,True,8902.0,7910.0,0.12541087231352718,0.03054225805681199,FEASIBLE,
0,native_baseline,insertion,rd100,rd,100,4,1748731845,True,8902.0,7910.0,0.12541087231352718,0.030911750975064933,FEASIBLE,
0,native_baseline,insertion,st70,st,70,0,2247716056,True,771.0,675.0,0.14222222222222222,0.009424092946574092,FEASIBLE,
0,native_baseline,insertion,st70,st,70,1,1915317752,True,771.0,675.0,0.14222222222222222,0.009253761963918805,FEASIBLE,
0,native_baseline,insertion,st70,st,70,2,1534759931,True,771.0,675.0,0.14222222222222222,0.009199300897307694,FEASIBLE,
0,native_baseline,insertion,st70,st,70,3,3367762676,True,771.0,675.0,0.14222222222222222,0.009236642974428833,FEASIBLE,
0,native_baseline,insertion,st70,st,70,4,361354277,True,771.0,675.0,0.14222222222222222,0.009231075993739069,FEASIBLE,
0,native_baseline,two_opt,berlin52,berlin,52,0,3743996586,True,7618.0,7542.0,0.01007690267833466,0.3017753619933501,FEASIBLE,
0,native_baseline,two_opt,berlin52,berlin,52,1,842181195,True,7711.0,7542.0,0.022407849376823125,0.290132776950486,FEASIBLE,
0,native_baseline,two_opt,berlin52,berlin,52,2,3307032273,True,7709.0,7542.0,0.022142667727393265,0.29492158896755427,FEASIBLE,
0,native_baseline,two_opt,berlin52,berlin,52,3,317010284,True,7596.0,7542.0,0.007159904534606206,0.2915071670431644,FEASIBLE,
0,native_baseline,two_opt,berlin52,berlin,52,4,3094787238,True,7700.0,7542.0,0.020949350304958897,0.2914656000211835,FEASIBLE,
0,native_baseline,two_opt,eil51,eil,51,0,1370392731,True,434.0,426.0,0.018779342723004695,0.20799127907957882,FEASIBLE,
0,native_baseline,two_opt,eil51,eil,51,1,1092856974,True,434.0,426.0,0.018779342723004695,0.21132439200300723,FEASIBLE,
0,native_baseline,two_opt,eil51,eil,51,2,2989411214,True,434.0,426.0,0.018779342723004695,0.21216689399443567,FEASIBLE,
0,native_baseline,two_opt,eil51,eil,51,3,2448464716,True,434.0,426.0,0.018779342723004695,0.20656761096324772,FEASIBLE,
0,native_baseline,two_opt,eil51,eil,51,4,2275459435,True,433.0,426.0,0.01643192488262911,0.20716311293654144,FEASIBLE,
0,native_baseline,two_opt,eil76,eil,76,0,2779074313,True,554.0,538.0,0.02973977695167286,0.7249423059402034,FEASIBLE,
0,native_baseline,two_opt,eil76,eil,76,1,3380476384,True,554.0,538.0,0.02973977695167286,0.7368568499805406,FEASIBLE,
0,native_baseline,two_opt,eil76,eil,76,2,3548662655,True,554.0,538.0,0.02973977695167286,0.7207927049603313,FEASIBLE,
0,native_baseline,two_opt,eil76,eil,76,3,285238321,True,554.0,538.0,0.02973977695167286,0.7100373250432312,FEASIBLE,
0,native_baseline,two_opt,eil76,eil,76,4,3646237785,True,554.0,538.0,0.02973977695167286,0.7171993769006804,FEASIBLE,
0,native_baseline,two_opt,kroA100,kroa,100,0,212986315,True,21389.0,21282.0,0.005027722958368575,2.4442156300647184,FEASIBLE,
0,native_baseline,two_opt,kroA100,kroa,100,1,2258499007,True,21389.0,21282.0,0.005027722958368575,2.4282690819818527,FEASIBLE,
0,native_baseline,two_opt,kroA100,kroa,100,2,3083203603,True,21389.0,21282.0,0.005027722958368575,2.4212524669710547,FEASIBLE,
0,native_baseline,two_opt,kroA100,kroa,100,3,587785411,True,21389.0,21282.0,0.005027722958368575,2.3962966919643804,FEASIBLE,
0,native_baseline,two_opt,kroA100,kroa,100,4,3410471176,True,21389.0,21282.0,0.005027722958368575,2.433694993960671,FEASIBLE,
0,native_baseline,two_opt,kroB100,krob,100,0,2156046713,True,22567.0,22141.0,0.019240323381961067,2.3863383119460195,FEASIBLE,
0,native_baseline,two_opt,kroB100,krob,100,1,1190851193,True,22396.0,22141.0,0.011517094982159795,2.377539351931773,FEASIBLE,
0,native_baseline,two_opt,kroB100,krob,100,2,802095576,True,22593.0,22141.0,0.020414615419357754,2.3884813810000196,FEASIBLE,
0,native_baseline,two_opt,kroB100,krob,100,3,1349503710,True,22637.0,22141.0,0.022401878867259833,2.4023943920619786,FEASIBLE,
0,native_baseline,two_opt,kroB100,krob,100,4,2547431207,True,22628.0,22141.0,0.021995393162007135,2.420995354070328,FEASIBLE,
0,native_baseline,two_opt,kroC100,kroc,100,0,1055919947,True,21232.0,20749.0,0.02327823027615789,2.441107118036598,FEASIBLE,
0,native_baseline,two_opt,kroC100,kroc,100,1,1685693957,True,21232.0,20749.0,0.02327823027615789,2.4505116270156577,FEASIBLE,
0,native_baseline,two_opt,kroC100,kroc,100,2,4097823628,True,21232.0,20749.0,0.02327823027615789,2.404100867919624,FEASIBLE,
0,native_baseline,two_opt,kroC100,kroc,100,3,2900354432,True,21232.0,20749.0,0.02327823027615789,2.400659278035164,FEASIBLE,
0,native_baseline,two_opt,kroC100,kroc,100,4,3548831281,True,20913.0,20749.0,0.007903995373271001,2.435317505034618,FEASIBLE,
0,native_baseline,two_opt,kroD100,krod,100,0,1766060125,True,21916.0,21294.0,0.029210106133183058,2.381430943030864,FEASIBLE,
0,native_baseline,two_opt,kroD100,krod,100,1,1723898385,True,21439.0,21294.0,0.006809429886352963,2.4199957699747756,FEASIBLE,
0,native_baseline,two_opt,kroD100,krod,100,2,3035462220,True,21805.0,21294.0,0.023997370151216304,2.3901925929822028,FEASIBLE,
0,native_baseline,two_opt,kroD100,krod,100,3,2034147685,True,21719.0,21294.0,0.019958673804827652,2.3715130740310997,FEASIBLE,
0,native_baseline,two_opt,kroD100,krod,100,4,2595403653,True,21601.0,21294.0,0.014417206724899033,2.3658599999034777,FEASIBLE,
0,native_baseline,two_opt,kroE100,kroe,100,0,3421115664,True,22466.0,22068.0,0.01803516403842668,2.3774720899527892,FEASIBLE,
0,native_baseline,two_opt,kroE100,kroe,100,1,2898240576,True,22287.0,22068.0,0.009923871669385536,2.3584976670099422,FEASIBLE,
0,native_baseline,two_opt,kroE100,kroe,100,2,715224687,True,22466.0,22068.0,0.01803516403842668,2.375474392087199,FEASIBLE,
0,native_baseline,two_opt,kroE100,kroe,100,3,3435214750,True,22466.0,22068.0,0.01803516403842668,2.382093929918483,FEASIBLE,
0,native_baseline,two_opt,kroE100,kroe,100,4,3069994450,True,22466.0,22068.0,0.01803516403842668,2.38118480599951,FEASIBLE,
0,native_baseline,two_opt,pr76,pr,76,0,1333222169,True,109166.0,108159.0,0.009310367144666648,0.9797813559416682,FEASIBLE,
0,native_baseline,two_opt,pr76,pr,76,1,2755944448,True,109562.0,108159.0,0.012971643598775876,0.9566723089665174,FEASIBLE,
0,native_baseline,two_opt,pr76,pr,76,2,3286344318,True,108843.0,108159.0,0.006324022966188667,0.9759972469182685,FEASIBLE,
0,native_baseline,two_opt,pr76,pr,76,3,2073211400,True,109702.0,108159.0,0.014266034264370047,0.952959334012121,FEASIBLE,
0,native_baseline,two_opt,pr76,pr,76,4,3310434821,True,108304.0,108159.0,0.0013406189036511062,0.9806475690566003,FEASIBLE,
0,native_baseline,two_opt,rat99,rat,99,0,80073753,True,1259.0,1211.0,0.03963666391412056,1.864651525975205,FEASIBLE,
0,native_baseline,two_opt,rat99,rat,99,1,2460218883,True,1250.0,1211.0,0.03220478943022296,1.8395055189030245,FEASIBLE,
0,native_baseline,two_opt,rat99,rat,99,2,3627449569,True,1259.0,1211.0,0.03963666391412056,1.827312869951129,FEASIBLE,
0,native_baseline,two_opt,rat99,rat,99,3,4144856828,True,1259.0,1211.0,0.03963666391412056,1.814561745035462,FEASIBLE,
0,native_baseline,two_opt,rat99,rat,99,4,2940382783,True,1259.0,1211.0,0.03963666391412056,1.833510376047343,FEASIBLE,
0,native_baseline,two_opt,rd100,rd,100,0,966351187,True,8171.0,7910.0,0.03299620733249052,2.3909060430014506,FEASIBLE,
0,native_baseline,two_opt,rd100,rd,100,1,966008061,True,8135.0,7910.0,0.028445006321112517,2.360047506983392,FEASIBLE,
0,native_baseline,two_opt,rd100,rd,100,2,2805134390,True,8079.0,7910.0,0.021365360303413402,2.3450221789535135,FEASIBLE,
0,native_baseline,two_opt,rd100,rd,100,3,1758455291,True,8009.0,7910.0,0.012515802781289507,2.3601002090144902,FEASIBLE,
0,native_baseline,two_opt,rd100,rd,100,4,4079954749,True,8133.0,7910.0,0.028192161820480406,2.347372697899118,FEASIBLE,
0,native_baseline,two_opt,st70,st,70,0,3080388910,True,683.0,675.0,0.011851851851851851,0.6100470339879394,FEASIBLE,
0,native_baseline,two_opt,st70,st,70,1,2635305303,True,683.0,675.0,0.011851851851851851,0.6150005139643326,FEASIBLE,
0,native_baseline,two_opt,st70,st,70,2,4137267455,True,680.0,675.0,0.007407407407407408,0.615430835983716,FEASIBLE,
0,native_baseline,two_opt,st70,st,70,3,1825335066,True,681.0,675.0,0.008888888888888889,0.6146255490602925,FEASIBLE,
0,native_baseline,two_opt,st70,st,70,4,2232972283,True,689.0,675.0,0.02074074074074074,0.6141158370301127,FEASIBLE,
0,native_baseline,ortools_single_worker,berlin52,berlin,52,0,2477911497,True,7542.0,7542.0,0.0,5.1106285330606624,FEASIBLE,
0,native_baseline,ortools_single_worker,berlin52,berlin,52,1,3353899786,True,7542.0,7542.0,0.0,5.079154654988088,FEASIBLE,
0,native_baseline,ortools_single_worker,berlin52,berlin,52,2,3123767332,True,7542.0,7542.0,0.0,5.074542798101902,FEASIBLE,
0,native_baseline,ortools_single_worker,berlin52,berlin,52,3,354722633,True,7542.0,7542.0,0.0,5.082260448019952,FEASIBLE,
0,native_baseline,ortools_single_worker,berlin52,berlin,52,4,23508618,True,7542.0,7542.0,0.0,5.0779751730151474,FEASIBLE,
0,native_baseline,ortools_single_worker,eil51,eil,51,0,2538479704,True,426.0,426.0,0.0,5.088260486954823,FEASIBLE,
0,native_baseline,ortools_single_worker,eil51,eil,51,1,811726730,True,426.0,426.0,0.0,5.102768231998198,FEASIBLE,
0,native_baseline,ortools_single_worker,eil51,eil,51,2,2442478958,True,426.0,426.0,0.0,5.097746945917606,FEASIBLE,
0,native_baseline,ortools_single_worker,eil51,eil,51,3,623261925,True,426.0,426.0,0.0,5.101850370992906,FEASIBLE,
0,native_baseline,ortools_single_worker,eil51,eil,51,4,3316533711,True,426.0,426.0,0.0,5.109876908012666,FEASIBLE,
0,native_baseline,ortools_single_worker,eil76,eil,76,0,1124260193,True,539.0,538.0,0.0018587360594795538,5.11337023996748,FEASIBLE,
0,native_baseline,ortools_single_worker,eil76,eil,76,1,2931793111,True,539.0,538.0,0.0018587360594795538,5.100010587950237,FEASIBLE,
0,native_baseline,ortools_single_worker,eil76,eil,76,2,2531009191,True,539.0,538.0,0.0018587360594795538,5.089888308895752,FEASIBLE,
0,native_baseline,ortools_single_worker,eil76,eil,76,3,257514187,True,539.0,538.0,0.0018587360594795538,5.106495700078085,FEASIBLE,
0,native_baseline,ortools_single_worker,eil76,eil,76,4,2469976597,True,539.0,538.0,0.0018587360594795538,5.231625439948402,FEASIBLE,
0,native_baseline,ortools_single_worker,kroA100,kroa,100,0,3098614994,True,21282.0,21282.0,0.0,5.226260070106946,FEASIBLE,
0,native_baseline,ortools_single_worker,kroA100,kroa,100,1,4036528486,True,21282.0,21282.0,0.0,5.184694311930798,FEASIBLE,
0,native_baseline,ortools_single_worker,kroA100,kroa,100,2,3757790062,True,21282.0,21282.0,0.0,5.180692291003652,FEASIBLE,
0,native_baseline,ortools_single_worker,kroA100,kroa,100,3,339163521,True,21282.0,21282.0,0.0,5.1556410320336,FEASIBLE,
0,native_baseline,ortools_single_worker,kroA100,kroa,100,4,3221267546,True,21282.0,21282.0,0.0,5.107379993074574,FEASIBLE,
0,native_baseline,ortools_single_worker,kroB100,krob,100,0,3027302559,True,22199.0,22141.0,0.0026195745449618356,5.139168357010931,FEASIBLE,
0,native_baseline,ortools_single_worker,kroB100,krob,100,1,3089772764,True,22199.0,22141.0,0.0026195745449618356,5.124232369009405,FEASIBLE,
0,native_baseline,ortools_single_worker,kroB100,krob,100,2,3435782714,True,22199.0,22141.0,0.0026195745449618356,5.10865838592872,FEASIBLE,
0,native_baseline,ortools_single_worker,kroB100,krob,100,3,398281958,True,22199.0,22141.0,0.0026195745449618356,5.095163697027601,FEASIBLE,
0,native_baseline,ortools_single_worker,kroB100,krob,100,4,2858927460,True,22199.0,22141.0,0.0026195745449618356,5.1082534060114995,FEASIBLE,
0,native_baseline,ortools_single_worker,kroC100,kroc,100,0,1418228236,True,21010.0,20749.0,0.01257891946599836,5.123906106920913,FEASIBLE,
0,native_baseline,ortools_single_worker,kroC100,kroc,100,1,3522964454,True,21010.0,20749.0,0.01257891946599836,5.10947144892998,FEASIBLE,
0,native_baseline,ortools_single_worker,kroC100,kroc,100,2,1877380926,True,21010.0,20749.0,0.01257891946599836,5.104684332967736,FEASIBLE,
0,native_baseline,ortools_single_worker,kroC100,kroc,100,3,3673697492,True,21010.0,20749.0,0.01257891946599836,5.106552210985683,FEASIBLE,
0,native_baseline,ortools_single_worker,kroC100,kroc,100,4,1789546436,True,21010.0,20749.0,0.01257891946599836,5.090097453910857,FEASIBLE,
0,native_baseline,ortools_single_worker,kroD100,krod,100,0,3086023322,True,21732.0,21294.0,0.02056917441532826,5.10326946398709,FEASIBLE,
0,native_baseline,ortools_single_worker,kroD100,krod,100,1,3192507950,True,21732.0,21294.0,0.02056917441532826,5.0924754600273445,FEASIBLE,
0,native_baseline,ortools_single_worker,kroD100,krod,100,2,945259290,True,21732.0,21294.0,0.02056917441532826,5.090680859982967,FEASIBLE,
0,native_baseline,ortools_single_worker,kroD100,krod,100,3,4030773689,True,21732.0,21294.0,0.02056917441532826,5.1000363799976185,FEASIBLE,
0,native_baseline,ortools_single_worker,kroD100,krod,100,4,2396650848,True,21732.0,21294.0,0.02056917441532826,5.103755080024712,FEASIBLE,
0,native_baseline,ortools_single_worker,kroE100,kroe,100,0,1983886608,True,22421.0,22068.0,0.015996012325539242,5.092758108046837,FEASIBLE,
0,native_baseline,ortools_single_worker,kroE100,kroe,100,1,2834490777,True,22421.0,22068.0,0.015996012325539242,5.188575248001143,FEASIBLE,
0,native_baseline,ortools_single_worker,kroE100,kroe,100,2,3102266539,True,22421.0,22068.0,0.015996012325539242,5.166132356971502,FEASIBLE,
0,native_baseline,ortools_single_worker,kroE100,kroe,100,3,1497780640,True,22421.0,22068.0,0.015996012325539242,5.189470228040591,FEASIBLE,
0,native_baseline,ortools_single_worker,kroE100,kroe,100,4,570637001,True,22421.0,22068.0,0.015996012325539242,5.118538783979602,FEASIBLE,
0,native_baseline,ortools_single_worker,pr76,pr,76,0,914032538,True,109043.0,108159.0,0.008173152488466055,5.116300550056621,FEASIBLE,
0,native_baseline,ortools_single_worker,pr76,pr,76,1,1933072211,True,109043.0,108159.0,0.008173152488466055,5.110980553901754,FEASIBLE,
0,native_baseline,ortools_single_worker,pr76,pr,76,2,991745419,True,109043.0,108159.0,0.008173152488466055,5.106570033007301,FEASIBLE,
0,native_baseline,ortools_single_worker,pr76,pr,76,3,380170171,True,109043.0,108159.0,0.008173152488466055,5.110512983985245,FEASIBLE,
0,native_baseline,ortools_single_worker,pr76,pr,76,4,1366625699,True,109043.0,108159.0,0.008173152488466055,5.134078177972697,FEASIBLE,
0,native_baseline,ortools_single_worker,rat99,rat,99,0,3092269840,True,1251.0,1211.0,0.03303055326176713,5.172670427011326,FEASIBLE,
0,native_baseline,ortools_single_worker,rat99,rat,99,1,3590729356,True,1251.0,1211.0,0.03303055326176713,5.117728730081581,FEASIBLE,
0,native_baseline,ortools_single_worker,rat99,rat,99,2,3831283930,True,1251.0,1211.0,0.03303055326176713,5.111112103099003,FEASIBLE,
0,native_baseline,ortools_single_worker,rat99,rat,99,3,2296791795,True,1251.0,1211.0,0.03303055326176713,5.1101185319712386,FEASIBLE,
0,native_baseline,ortools_single_worker,rat99,rat,99,4,3460486603,True,1251.0,1211.0,0.03303055326176713,5.108556596911512,FEASIBLE,
0,native_baseline,ortools_single_worker,rd100,rd,100,0,2144009334,True,8058.0,7910.0,0.018710493046776234,5.103383955894969,FEASIBLE,
0,native_baseline,ortools_single_worker,rd100,rd,100,1,3527984259,True,8058.0,7910.0,0.018710493046776234,5.082739057019353,FEASIBLE,
0,native_baseline,ortools_single_worker,rd100,rd,100,2,2264568377,True,8058.0,7910.0,0.018710493046776234,5.100606282008812,FEASIBLE,
0,native_baseline,ortools_single_worker,rd100,rd,100,3,3289117363,True,8058.0,7910.0,0.018710493046776234,5.078701582038775,FEASIBLE,
0,native_baseline,ortools_single_worker,rd100,rd,100,4,3831796433,True,8058.0,7910.0,0.018710493046776234,5.077640558942221,FEASIBLE,
0,native_baseline,ortools_single_worker,st70,st,70,0,3261990726,True,675.0,675.0,0.0,5.078193949069828,FEASIBLE,
0,native_baseline,ortools_single_worker,st70,st,70,1,3004684631,True,675.0,675.0,0.0,5.077448980999179,FEASIBLE,
0,native_baseline,ortools_single_worker,st70,st,70,2,409643012,True,675.0,675.0,0.0,5.0784527900395915,FEASIBLE,
0,native_baseline,ortools_single_worker,st70,st,70,3,1156980999,True,675.0,675.0,0.0,5.078749548061751,FEASIBLE,
0,native_baseline,ortools_single_worker,st70,st,70,4,1109592097,True,675.0,675.0,0.0,5.071963677997701,FEASIBLE,
